Epoch,Id,Simplified Expr,Proof,Length Reduced
1,236,"min((v0 + v1) + 121, v2) <= min((v0 + v1) + 125, v2) && ((v0 + v1) + 125) - 4 <= (v1 + v0) + 136","Any[(35, 1), (34, 1), (34, 1), (17, 1), (13, 8), (31, 1), (31, 1), (32, 1), (10, 4), (11, 1)]",8.0
1,237,"min(v0 + (v1 + 121), v2) <= min((v0 + v1) + 125, v2) && (v0 + v1) + 125 <= 125 + (v1 + v0)","Any[(8, 1), (35, 1), (34, 1), (34, 1), (13, 7), (13, 6), (31, 1), (31, 1), (10, 3), (1, 1)]",2.0
1,238,"min((v0 + v1) + 121, v2) <= min((v0 + v1) + 125, v2) && ((v0 + v1) + 125) - 4 <= min((v0 + v1) + 136, (v1 + v0) + 121)","Any[(35, 1), (34, 1), (34, 1), (17, 1), (13, 10), (31, 1), (31, 1), (32, 1), (10, 4), (11, 1)]",8.0
1,239,"min((v0 + v1) + 121, v2) <= min((v0 + v1) + 125, v2) && (min((v0 + v1) + 132, (v1 + v0) + 125) - 4) - (v1 + v0) <= 121","Any[(35, 1), (33, 1), (17, 1), (35, 1), (13, 12), (33, 1), (33, 1), (13, 9), (10, 3), (11, 1)]",8.0
1,240,(v0 + v1) + 121 <= (v0 + v1) + 127 && ((((v0 + v1) - v2) + 134) + v2) - ((((v0 + v1) - v2) + 136) + v2) <= 6,"Any[(8, 1), (35, 1), (34, 2), (34, 1), (17, 2), (31, 2), (33, 1), (31, 1), (17, 1), (7, 1)]",8.0
1,241,v0 + v1 <= ((v0 + v1) + 127) - 121 && ((v0 + v1) + 134) - ((v0 + v1) + 121) <= 6,"Any[(35, 1), (34, 2), (34, 1), (34, 1), (31, 2), (33, 1), (31, 1), (17, 1), (10, 2), (11, 1)]",8.0
1,242,"v0 + (v1 + 121) <= (v0 + v1) + 127 && ((((v0 + v1) - v2) + 134) + v2) - min((((v0 + v1) - v2) + 136) + v2, (v0 + v1) + 121) <= 6","Any[(8, 1), (35, 1), (34, 2), (34, 1), (17, 2), (31, 2), (33, 1), (31, 1), (17, 1)]",8.0
1,243,v0 <= (((v0 + v1) + 127) - 121) - v1 && (v0 + v1) + 127 <= ((v0 + v1) + 136) + 6,"Any[(35, 1), (34, 2), (34, 2), (34, 1), (34, 1), (31, 2), (31, 2), (17, 1), (10, 4), (11, 1)]",8.0
1,244,v0 <= (((v0 + v1) + 127) - 121) - v1 && 127 <= 121 + 6,"Any[(35, 1), (34, 2), (34, 2), (34, 1), (34, 1), (31, 2), (31, 2), (13, 3), (8, 2), (26, 1)]",8.0
1,245,"v0 <= (((v0 + v1) + 127) - 121) - v1 && (v0 + v1) + 127 <= min((v0 + v1) + 136, (v0 + v1) + 121) + 6","Any[(35, 1), (34, 2), (34, 2), (34, 1), (34, 1), (31, 2), (31, 2), (17, 1), (10, 3), (11, 1)]",8.0
1,246,"v0 <= (((v0 + v1) + 127) - 121) - v1 && min((v0 + v1) + 134, (v0 + v1) + 127) - 6 <= (((v0 + v1) - v2) + 136) + v2","Any[(35, 1), (34, 1), (34, 1), (33, 1), (17, 2), (35, 1), (33, 1), (17, 1), (10, 2), (11, 1)]",12.0
1,247,"v0 <= (((v0 + v1) + 127) - 121) - v1 && (min((v0 + v1) + 134, (v0 + v1) + 127) - 6) - 121 <= v0 + v1","Any[(35, 1), (34, 1), (34, 1), (33, 1), (17, 1), (35, 1), (33, 1), (32, 1), (10, 2), (11, 1)]",8.0
1,248,"v0 <= ((v0 + v1) + 127) - (v1 + 121) && min((((v0 + v1) - v2) + 134) + v2, (v0 + v1) + 127) - 6 <= min((v0 + v1) + 136, (v0 + v1) + 121)","Any[(8, 1), (35, 1), (34, 1), (33, 1), (17, 2), (35, 1), (33, 1), (17, 1), (10, 4), (11, 1)]",12.0
1,249,v0 <= v2 - (v1 + 121) && ((v0 + v1) + 134) - ((((v0 + v1) - v2) + 136) + v2) <= 6,"Any[(8, 1), (35, 1), (34, 2), (34, 1), (17, 2), (31, 2), (33, 1), (17, 1), (10, 1), (11, 1)]",12.0
1,250,v0 + v1 <= v2 - 121 && ((v0 + v1) + 134) - ((v0 + v1) + 121) <= 6,"Any[(35, 1), (34, 2), (34, 1), (34, 1), (31, 2), (33, 1), (31, 1), (17, 1), (10, 1), (11, 1)]",8.0
1,251,v0 <= v2 - (v1 + 121) && v0 + v1 <= ((136 + (v0 + v1)) + 6) - 127,"Any[(8, 1), (35, 1), (34, 2), (34, 2), (34, 1), (17, 1), (31, 2), (13, 5), (8, 2), (11, 1)]",8.0
1,252,v0 <= (v2 - 121) - v1 && 127 <= 121 + 6,"Any[(35, 1), (34, 2), (34, 2), (34, 1), (34, 1), (31, 2), (31, 2), (13, 1), (8, 1), (26, 1)]",8.0
1,253,"v0 <= v2 - (v1 + 121) && (v0 + v1) + 127 <= min((v0 + v1) + 136, (v0 + v1) + 121) + 6","Any[(8, 1), (35, 1), (34, 2), (34, 2), (34, 1), (17, 1), (31, 2), (31, 2), (10, 2), (11, 1)]",8.0
1,254,v0 <= (v2 - 121) - v1 && ((v0 + v1) + 127) - 6 <= (v0 + v1) + 121,"Any[(35, 1), (34, 1), (34, 1), (33, 1), (17, 1), (35, 1), (33, 1), (10, 1), (11, 1), (44, 1)]",14.0
1,255,"v0 + v1 <= min((v0 + v1) + 127, v2) - 121 && (v2 + (((v0 + v1) - v2) + 134)) - ((((v0 + v1) - v2) + 136) + v2) <= 6","Any[(35, 1), (34, 2), (34, 1), (34, 1), (31, 2), (33, 1), (31, 1), (17, 2), (17, 1), (13, 4)]",8.0
1,256,"v0 + v1 <= min((v0 + v1) + 127, v2) - 121 && ((v0 + v1) + 134) - ((v0 + v1) + 121) <= 6","Any[(35, 1), (34, 2), (34, 1), (34, 1), (31, 2), (33, 1), (31, 1), (17, 1), (10, 2), (11, 1)]",8.0
1,257,"v0 + v1 <= min((v0 + v1) + 127, v2) - 121 && (v2 + (((v0 + v1) - v2) + 134)) - min((((v0 + v1) - v2) + 136) + v2, (v0 + v1) + 121) <= 6","Any[(35, 1), (34, 2), (34, 1), (34, 1), (31, 2), (33, 1), (31, 1), (17, 2), (17, 1), (13, 4)]",8.0
1,258,"v0 <= min((v0 + v1) + 127, v2) - (v1 + 121) && (v0 + v1) + 127 <= ((v0 + v1) + 136) + 6","Any[(8, 1), (35, 1), (34, 2), (34, 2), (34, 1), (17, 1), (31, 2), (31, 2), (10, 4), (11, 1)]",8.0
1,259,"v0 <= (min((v0 + v1) + 127, v2) - 121) - v1 && 127 <= 121 + 6","Any[(35, 1), (34, 2), (34, 2), (34, 1), (34, 1), (31, 2), (31, 2), (13, 3), (8, 2), (26, 1)]",8.0
1,260,"v0 <= min((v0 + v1) + 127, v2) - (v1 + 121) && (v0 + v1) + 127 <= min((v0 + v1) + 136, (v0 + v1) + 121) + 6","Any[(8, 1), (35, 1), (34, 2), (34, 2), (34, 1), (17, 1), (31, 2), (31, 2), (10, 3), (11, 1)]",8.0
1,261,"v0 <= (min((v0 + v1) + 127, v2) - 121) - v1 && min((((v0 + v1) - v2) + 134) + v2, (v0 + v1) + 127) - 6 <= (v0 + v1) + 136","Any[(35, 1), (34, 1), (34, 1), (33, 1), (17, 2), (35, 1), (33, 1), (17, 1), (10, 4), (11, 1)]",12.0
1,262,"v0 + v1 <= min((v0 + v1) + 127, v2) - 121 && min((v0 + v1) + 134, (v0 + v1) + 127) - 6 <= (v0 + v1) + 121","Any[(35, 1), (34, 1), (34, 1), (33, 1), (17, 1), (35, 1), (33, 1), (31, 1), (10, 2), (11, 1)]",8.0
1,263,"v0 <= min((v0 + v1) + 127, v2) - (v1 + 121) && min((v0 + v1) + 134, (v0 + v1) + 127) - 6 <= min((((v0 + v1) - v2) + 136) + v2, (v0 + v1) + 121)","Any[(8, 1), (35, 1), (34, 1), (33, 1), (17, 2), (35, 1), (33, 1), (17, 1), (10, 2), (11, 1)]",12.0
1,264,(v2 - 127) - v0 <= v1 && ((v0 + v1) - v2) + 134 <= (((v0 + v1) + 136) + 6) - v2,"Any[(35, 1), (34, 1), (33, 1), (17, 2), (35, 1), (33, 1), (33, 1), (17, 1), (10, 2), (11, 1)]",12.0
1,265,v2 <= 127 + (v0 + v1) && v0 + v1 <= ((((v0 + v1) + 127) - v2) - 134) + v2,"Any[(35, 1), (34, 1), (33, 1), (17, 1), (35, 1), (34, 1), (35, 1), (10, 1), (8, 1), (1, 1)]",6.0
1,266,"(v2 - 127) - v0 <= v1 && ((v0 + v1) - v2) + 134 <= (min((v0 + v1) + 136, (v0 + v1) + 121) + 6) - v2","Any[(35, 1), (34, 1), (33, 1), (17, 2), (35, 1), (33, 1), (33, 1), (17, 1), (10, 1), (11, 1)]",12.0
1,267,v2 - 127 <= v1 + v0 && v0 <= ((((v0 + v1) + 136) + 6) - 127) - v1,"Any[(35, 1), (34, 1), (34, 1), (33, 1), (17, 1), (35, 1), (33, 1), (10, 2), (11, 1), (13, 1)]",8.0
1,268,v2 <= (127 + v0) + v1 && v0 <= ((127 + (v1 + v0)) - 127) - v1,"Any[(35, 1), (34, 1), (34, 1), (33, 1), (13, 4), (35, 1), (13, 4), (10, 1), (7, 1), (1, 1)]",2.0
1,269,v2 - 127 <= v0 + v1 && v0 <= ((((v0 + v1) + 121) + 6) - 127) - v1,"Any[(35, 1), (34, 1), (34, 1), (33, 1), (17, 1), (35, 1), (33, 1), (10, 1), (11, 1), (44, 1)]",14.0
1,270,"(v2 - 127) - v0 <= v1 && min((((v1 + v0) - v2) + 134) + v2, (v0 + v1) + 127) <= 6 + ((((v0 + v1) - v2) + 136) + v2)","Any[(35, 1), (33, 2), (33, 1), (35, 2), (35, 1), (33, 1), (33, 1), (17, 2), (17, 1), (13, 3)]",8.0
1,271,"(v2 - 127) - v0 <= v1 && min((v0 + v1) + 134, (v0 + v1) + 127) <= 6 + ((v0 + v1) + 121)","Any[(35, 1), (33, 2), (33, 1), (35, 2), (35, 1), (33, 1), (33, 1), (17, 1), (10, 1), (11, 1)]",8.0
1,272,"(v2 - 127) - v0 <= v1 && min((((v0 + v1) - v2) + 134) + v2, (v0 + v1) + 127) <= 6 + min((((v0 + v1) - v2) + 136) + v2, (v0 + 121) + v1)","Any[(35, 1), (33, 2), (33, 1), (35, 2), (35, 1), (33, 1), (33, 1), (17, 2), (17, 1), (10, 4)]",8.0
1,273,1 && (134 + (v0 + v1)) - ((((v0 + v1) - v2) + 136) + v2) <= 6,"Any[(35, 1), (34, 1), (24, 1), (17, 2), (31, 1), (33, 1), (17, 1), (13, 2), (8, 1), (11, 1)]",14.0
1,274,1 && (((v0 + v1) + 134) - 6) - v0 <= v1 + 121,"Any[(8, 1), (35, 1), (34, 1), (24, 1), (17, 1), (31, 1), (32, 1), (33, 1), (10, 1), (11, 1)]",10.0
1,275,1 && ((((v0 + v1) - v2) + 134) + v2) - ((v0 + v1) + 121) <= 6,"Any[(35, 1), (34, 1), (24, 1), (17, 2), (31, 1), (33, 1), (17, 1), (10, 2), (11, 1), (44, 1)]",20.0
1,276,1 && (v0 + v1) + 127 <= ((v1 + v0) + 136) + 6,"Any[(35, 1), (34, 1), (34, 1), (24, 1), (17, 1), (31, 1), (13, 5), (31, 1), (10, 3), (11, 1)]",10.0
1,277,1 && v0 + (v1 + 127) <= (v1 + v0) + 127,"Any[(35, 1), (34, 1), (34, 1), (24, 1), (13, 3), (31, 1), (31, 1), (8, 2), (8, 1), (1, 1)]",4.0
1,278,1 && (v0 + (v1 + 127)) - ((v0 + v1) + 121) <= 6,"Any[(8, 1), (35, 1), (34, 1), (24, 1), (17, 1), (31, 1), (33, 1), (10, 1), (11, 1), (44, 1)]",16.0
1,279,"1 && min((((v0 + v1) - v2) + 134) + v2, v0 + (v1 + 127)) - 6 <= (v0 + v1) + 136","Any[(8, 1), (35, 1), (33, 1), (24, 1), (35, 1), (17, 2), (33, 1), (17, 1), (10, 2), (11, 1)]",14.0
1,280,1 && (((v0 + v1) + 127) - 6) - (v0 + v1) <= 121,"Any[(35, 1), (33, 1), (24, 1), (35, 1), (17, 1), (33, 1), (33, 1), (10, 1), (11, 1), (44, 1)]",16.0
1,281,"1 && min((((v0 + v1) - v2) + 134) + v2, (v1 + v0) + 127) - 6 <= min((v0 + v1) + 136, (v0 + v1) + 121)","Any[(35, 1), (33, 1), (24, 1), (35, 1), (17, 2), (33, 1), (17, 1), (13, 5), (10, 3), (11, 1)]",14.0
1,282,"v2 <= min((v1 + 127) + v0, v2) && v0 + v1 <= (((((v0 + v1) + 136) + 6) - v2) - 134) + v2","Any[(8, 1), (35, 1), (34, 1), (17, 2), (17, 1), (34, 1), (35, 1), (13, 1), (10, 3), (11, 1)]",12.0
1,283,"v2 <= min((v0 + v1) + 127, v2) && v0 + v1 <= ((((v1 + v0) + 127) - v2) - 134) + v2","Any[(35, 1), (34, 1), (17, 1), (34, 1), (35, 1), (34, 1), (13, 6), (8, 2), (31, 1), (1, 1)]",6.0
1,284,"v2 <= min((v0 + v1) + 127, v2) && v0 <= ((((((v0 + v1) + 121) + 6) - v2) - 134) + v2) - v1","Any[(35, 1), (34, 1), (17, 2), (17, 1), (34, 1), (35, 1), (34, 1), (10, 2), (11, 1), (44, 1)]",18.0
1,285,"v2 <= min((v0 + v1) + 127, v2) && (v0 + v1) + 127 <= ((v0 + v1) + 136) + 6","Any[(35, 1), (34, 1), (34, 1), (17, 1), (13, 6), (31, 1), (31, 1), (10, 4), (13, 8), (11, 1)]",8.0
1,286,"v2 <= min((v0 + v1) + 127, v2) && v0 + (v1 + 127) <= 127 + (v1 + v0)","Any[(35, 1), (34, 1), (34, 1), (13, 5), (13, 4), (31, 1), (31, 1), (10, 3), (8, 2), (1, 1)]",2.0
1,287,"v2 <= min((v0 + v1) + 127, v2) && ((v0 + v1) + 127) - 6 <= min((v0 + v1) + 136, (v1 + v0) + 121)","Any[(35, 1), (34, 1), (34, 1), (17, 1), (13, 8), (31, 1), (31, 1), (32, 1), (10, 3), (11, 1)]",8.0
1,288,"v2 <= min((v0 + v1) + 127, v2) && (((v0 + v1) + 127) - 6) - (((v0 + v1) - v2) + 136) <= v2","Any[(35, 1), (33, 1), (17, 2), (35, 1), (17, 1), (33, 1), (33, 1), (10, 2), (11, 1), (44, 1)]",18.0
1,289,"v2 <= min((v0 + v1) + 127, v2) && (((v0 + v1) + 127) - 6) - (v1 + v0) <= 121","Any[(35, 1), (33, 1), (17, 1), (35, 1), (13, 10), (33, 1), (33, 1), (10, 2), (11, 1), (44, 1)]",14.0
1,290,"v2 <= min((v0 + v1) + 127, v2) && min((v0 + v1) + 134, (v0 + v1) + 127) - 6 <= min((136 + ((v0 + v1) - v2)) + v2, (v1 + v0) + 121)","Any[(35, 1), (33, 1), (17, 2), (35, 1), (17, 1), (33, 1), (13, 12), (13, 9), (10, 2), (11, 1)]",12.0
1,291,"(min((v0 + v1) + 121, v2) - 127) - v0 <= v1 && ((v0 + v1) - v2) + 134 <= (((v0 + v1) + 136) + 6) - v2","Any[(35, 1), (34, 1), (33, 1), (17, 2), (35, 1), (33, 1), (33, 1), (17, 1), (10, 3), (11, 1)]",12.0
1,292,"min((v0 + v1) + 121, v2) <= 127 + (v0 + v1) && (v0 + v1) - ((((v0 + v1) + 127) - v2) - 134) <= v2","Any[(35, 1), (34, 1), (33, 1), (17, 1), (35, 1), (34, 1), (35, 1), (33, 2), (8, 2), (1, 1)]",6.0
1,293,"(min((v0 + v1) + 121, v2) - 127) - v0 <= v1 && ((v0 + v1) - v2) + 134 <= (min((v0 + v1) + 136, (v0 + v1) + 121) + 6) - v2","Any[(35, 1), (34, 1), (33, 1), (17, 2), (35, 1), (33, 1), (33, 1), (17, 1), (10, 2), (11, 1)]",12.0
1,294,"min((v0 + v1) + 121, v2) - 127 <= v0 + v1 && v0 <= ((((v0 + 136) + v1) + 6) - 127) - v1","Any[(35, 1), (34, 1), (34, 1), (33, 1), (17, 1), (35, 1), (33, 1), (10, 3), (11, 1), (10, 3)]",8.0
1,295,"min(v0 + (v1 + 121), v2) <= 127 + (v0 + v1) && v0 <= ((127 + (v1 + v0)) - 127) - v1","Any[(8, 1), (35, 1), (34, 1), (34, 1), (33, 1), (13, 6), (35, 1), (13, 5), (9, 3), (1, 1)]",2.0
1,296,"(min((v0 + v1) + 121, v2) - 127) - v1 <= v0 && v0 <= ((min((v0 + v1) + 136, (v0 + v1) + 121) + 6) - 127) - v1","Any[(35, 1), (34, 1), (34, 1), (33, 1), (17, 1), (35, 1), (33, 1), (32, 1), (10, 2), (11, 1)]",8.0
1,297,"(min((v0 + v1) + 121, v2) - 127) - v0 <= v1 && min((((v0 + v1) - v2) + 134) + v2, (v0 + v1) + 127) <= 6 + (((v0 + v1) - v2) + (136 + v2))","Any[(35, 1), (33, 2), (33, 1), (35, 2), (35, 1), (33, 1), (33, 1), (17, 2), (17, 1), (8, 4)]",8.0
1,298,"(min((v1 + v0) + 121, v2) - 127) - v0 <= v1 && min((((v0 + v1) - v2) + v2) + 134, (v0 + v1) + 127) <= 6 + ((v0 + v1) + 121)","Any[(35, 1), (33, 2), (33, 1), (35, 2), (35, 1), (33, 1), (33, 1), (17, 1), (13, 2), (10, 2)]",4.0
1,299,"(min((v0 + v1) + 121, v2) - 127) - v0 <= v1 && min((((v0 + v1) - v2) + 134) + v2, (v0 + v1) + 127) <= 6 + min((((v0 + v1) - v2) + 136) + v2, (v0 + v1) + 121)","Any[(35, 1), (33, 2), (33, 1), (35, 2), (35, 1), (33, 1), (33, 1), (17, 2), (17, 1)]",8.0
1,300,"min((v0 + v1) + 121, v2) <= v2 && v0 <= (((((v0 + v1) + (136 + 6)) - v2) - 134) + v2) - v1","Any[(35, 1), (34, 1), (17, 2), (17, 1), (34, 1), (35, 1), (34, 1), (10, 3), (11, 1), (8, 2)]",12.0
1,301,"min((v0 + v1) + 121, v2) <= v2 && v0 <= (v2 + (((v0 + (v1 + 127)) - v2) - 134)) - v1","Any[(35, 1), (34, 1), (17, 1), (34, 1), (35, 1), (34, 1), (8, 2), (8, 2), (13, 3), (1, 1)]",6.0
1,302,"min((v0 + v1) + 121, v2) <= v2 && v0 <= ((((((v0 + v1) + 121) + 6) - v2) - 134) + v2) - v1","Any[(35, 1), (34, 1), (17, 2), (17, 1), (34, 1), (35, 1), (34, 1), (10, 2), (11, 1), (44, 1)]",18.0
1,303,"min((v0 + v1) + 121, v2) <= v2 && ((v0 + v1) + 127) - 6 <= (v1 + v0) + 136","Any[(35, 1), (34, 1), (34, 1), (17, 1), (13, 6), (31, 1), (31, 1), (32, 1), (10, 3), (11, 1)]",8.0
1,304,"min((v0 + v1) + 121, v2) <= v2 && 127 + (v0 + v1) <= 127 + (v1 + v0)","Any[(35, 1), (34, 1), (34, 1), (13, 5), (13, 4), (31, 1), (31, 1), (13, 3), (10, 2), (1, 1)]",2.0
1,305,"min((v0 + v1) + 121, v2) <= v2 && ((v0 + v1) + 127) - min((v0 + v1) + 136, (v1 + v0) + 121) <= 6","Any[(35, 1), (34, 1), (34, 1), (17, 1), (13, 8), (31, 1), (31, 1), (33, 1), (10, 3), (11, 1)]",8.0
1,306,"min((v0 + v1) + 121, v2) <= v2 && (((v0 + v1) + 127) - 6) - (((v0 + v1) - v2) + 136) <= v2","Any[(35, 1), (33, 1), (17, 2), (35, 1), (17, 1), (33, 1), (33, 1), (10, 2), (11, 1), (44, 1)]",18.0
1,307,"min((v0 + v1) + 121, v2) <= v2 && (((v0 + v1) + 127) - 6) - (v1 + v0) <= 121","Any[(35, 1), (33, 1), (17, 1), (35, 1), (13, 10), (33, 1), (33, 1), (10, 2), (11, 1), (44, 1)]",14.0
1,308,"min((v0 + v1) + 121, v2) <= v2 && min((v0 + v1) + 134, (v0 + v1) + 127) <= min((((v0 + v1) - v2) + 136) + v2, (v1 + v0) + 121) + 6","Any[(35, 1), (33, 1), (17, 2), (35, 1), (17, 1), (33, 1), (13, 12), (35, 1), (10, 2), (11, 1)]",12.0
1,309,"min((v0 + v1) + 121, v2) <= min((v0 + v1) + 127, v2) && v0 <= (((((136 + (v0 + v1)) + 6) - v2) - 134) + v2) - v1","Any[(35, 1), (34, 1), (17, 2), (17, 1), (34, 1), (35, 1), (34, 1), (13, 8), (8, 4), (11, 1)]",12.0
1,310,"min((v0 + v1) + 121, v2) <= min((v1 + v0) + 127, v2) && v0 <= (((((v1 + v0) + 127) - v2) - 134) + v2) - v1","Any[(35, 1), (34, 1), (17, 1), (34, 1), (35, 1), (34, 1), (13, 8), (13, 4), (8, 3), (1, 1)]",6.0
1,311,"min((v0 + v1) + 121, v2) <= min((v0 + v1) + 127, v2) && (v0 + v1) + 127 <= (136 + (v1 + v0)) + 6","Any[(35, 1), (34, 1), (34, 1), (17, 1), (13, 8), (31, 1), (31, 1), (13, 9), (8, 5), (11, 1)]",8.0
1,312,"min(v0 + (v1 + 121), v2) <= min((v0 + v1) + 127, v2) && (v0 + v1) + 127 <= 127 + (v1 + v0)","Any[(8, 1), (35, 1), (34, 1), (34, 1), (13, 7), (13, 6), (31, 1), (31, 1), (10, 3), (1, 1)]",2.0
1,313,"min((v0 + v1) + 121, v2) <= min((v0 + v1) + 127, v2) && ((v0 + v1) + 127) - 6 <= min((v0 + v1) + 136, (v1 + v0) + 121)","Any[(35, 1), (34, 1), (34, 1), (17, 1), (13, 10), (31, 1), (31, 1), (32, 1), (10, 4), (11, 1)]",8.0
1,314,"min((v0 + v1) + 121, v2) <= min((v1 + v0) + 127, v2) && (min((v0 + v1) + 134, (v0 + v1) + 127) - 6) - (v1 + v0) <= 121","Any[(35, 1), (33, 1), (17, 1), (35, 1), (13, 12), (33, 1), (33, 1), (13, 4), (10, 3), (11, 1)]",8.0
1,315,1,"Any[(13, 1), (34, 1), (17, 2), (17, 1), (31, 1), (9, 1), (13, 2), (26, 1), (1, 1), (24, 1)]",20.0
1,316,4 + 122 <= 123,"Any[(13, 1), (17, 1), (9, 1), (26, 1)]",12.0
1,317,1,"Any[(34, 1), (17, 1), (13, 1), (31, 1), (10, 1), (26, 1), (34, 1), (2, 1), (30, 1)]",16.0
1,318,1,"Any[(8, 1), (1, 1), (24, 1)]",12.0
1,319,1,"Any[(8, 1), (13, 1), (34, 1), (1, 1), (17, 1), (44, 1), (31, 1), (26, 1), (24, 1)]",22.0
1,320,1,"Any[(13, 1), (34, 1), (17, 1), (44, 1), (31, 1), (9, 1), (13, 2), (26, 1), (1, 1), (24, 1)]",22.0
1,321,(v0 - v1) + 1 <= ((3 + v0) - 2) - v1,"Any[(34, 1), (34, 1), (17, 2), (17, 1), (34, 1), (10, 1), (11, 1), (31, 1), (13, 2)]",12.0
1,322,1 + v1 <= v1,"Any[(34, 1), (34, 1), (17, 1), (13, 2), (31, 1), (31, 1), (13, 3), (10, 2), (8, 1), (25, 1)]",16.0
1,323,(v0 - v1) + 1 <= v0 - v1,"Any[(8, 1), (34, 1), (17, 2), (44, 1), (31, 1), (33, 1), (17, 1), (35, 1), (9, 2), (26, 1)]",22.0
1,324,1,"Any[(34, 1), (13, 2), (13, 1), (31, 1), (9, 1), (32, 1), (33, 1), (29, 1), (35, 1), (24, 1)]",10.0
1,325,"min(v0 + 1, v0) <= v0","Any[(8, 1), (34, 1), (17, 1), (13, 4), (31, 1), (7, 1), (11, 1), (25, 1), (10, 1), (11, 1)]",16.0
1,326,v0 + v1 <= ((v0 + v1) + 125) - 122 && ((((v0 + v1) - v2) + 132) + v2) - ((((v0 + v1) - v2) + v2) + 137) <= 3,"Any[(35, 1), (34, 2), (34, 1), (34, 1), (31, 2), (33, 1), (31, 1), (17, 2), (17, 1), (10, 3)]",8.0
1,327,v0 + v1 <= ((v0 + v1) + 125) - 122 && ((v0 + v1) + 132) - ((v0 + v1) + 122) <= 3,"Any[(35, 1), (34, 2), (34, 1), (34, 1), (31, 2), (33, 1), (31, 1), (17, 1), (10, 2), (11, 1)]",8.0
1,328,"v0 <= ((v0 + v1) + 125) - (v1 + 122) && ((v0 + v1) - v2) + 132 <= (min((((v0 + v1) - v2) + 137) + v2, (v0 + v1) + 122) + 3) - v2","Any[(8, 1), (35, 1), (34, 2), (34, 1), (17, 2), (17, 1)]",8.0
1,329,v0 <= ((v0 + v1) + 125) - (v1 + 122) && (v0 + v1) + 125 <= ((v0 + v1) + 137) + 3,"Any[(8, 1), (35, 1), (34, 2), (34, 2), (34, 1), (17, 1), (31, 2), (31, 2), (10, 4), (11, 1)]",8.0
1,330,v0 <= (((v0 + v1) + 125) - 122) - v1 && 125 <= 122 + 3,"Any[(35, 1), (34, 2), (34, 2), (34, 1), (34, 1), (31, 2), (31, 2), (13, 3), (8, 2), (26, 1)]",8.0
1,331,"v0 <= ((v0 + v1) + 125) - (v1 + 122) && (v0 + v1) + 125 <= min((v0 + v1) + 137, (v0 + v1) + 122) + 3","Any[(8, 1), (35, 1), (34, 2), (34, 2), (34, 1), (17, 1), (31, 2), (31, 2), (10, 3), (11, 1)]",8.0
1,332,"v0 <= (((v0 + v1) + 125) - 122) - v1 && min((v0 + v1) + 132, (v0 + v1) + 125) - 3 <= (((v0 + v1) - v2) + 137) + v2","Any[(35, 1), (34, 1), (34, 1), (33, 1), (17, 2), (35, 1), (33, 1), (17, 1), (10, 2), (11, 1)]",12.0
1,333,"v0 <= (((v0 + v1) + 125) - 122) - v1 && min((v0 + v1) + 132, 125 + (v0 + v1)) - 3 <= (v0 + v1) + 122","Any[(35, 1), (34, 1), (34, 1), (33, 1), (17, 1), (35, 1), (33, 1), (13, 6), (10, 2), (11, 1)]",8.0
1,334,"v0 <= ((v0 + v1) + 125) - (v1 + 122) && min((((v0 + v1) - v2) + 132) + v2, (v0 + v1) + 125) - 3 <= min((v0 + v1) + 137, (v0 + v1) + 122)","Any[(8, 1), (35, 1), (34, 1), (33, 1), (17, 2), (35, 1), (33, 1), (17, 1), (10, 4), (11, 1)]",12.0
1,335,v0 <= v2 - (v1 + 122) && ((v0 + v1) + 132) - ((((v0 + v1) - v2) + 137) + v2) <= 3,"Any[(8, 1), (35, 1), (34, 2), (34, 1), (17, 2), (31, 2), (33, 1), (17, 1), (10, 1), (11, 1)]",12.0
1,336,v0 + v1 <= v2 - 122 && ((v0 + v1) + 132) - ((v0 + v1) + 122) <= 3,"Any[(35, 1), (34, 2), (34, 1), (34, 1), (31, 2), (33, 1), (31, 1), (17, 1), (10, 1), (11, 1)]",8.0
1,337,v0 <= (v2 - 122) - v1 && (v0 + v1) + 125 <= ((v0 + v1) + 137) + 3,"Any[(35, 1), (34, 2), (34, 2), (34, 1), (34, 1), (31, 2), (31, 2), (17, 1), (10, 3), (11, 1)]",8.0
1,338,v0 <= (v2 - 122) - v1 && 125 <= 122 + 3,"Any[(35, 1), (34, 2), (34, 2), (34, 1), (34, 1), (31, 2), (31, 2), (13, 1), (8, 1), (26, 1)]",8.0
1,339,"v0 <= (v2 - 122) - v1 && (v0 + v1) + 125 <= min((v0 + v1) + 137, (v0 + v1) + 122) + 3","Any[(35, 1), (34, 2), (34, 2), (34, 1), (34, 1), (31, 2), (31, 2), (17, 1), (10, 2), (11, 1)]",8.0
1,340,v0 <= (v2 - 122) - v1 && ((v0 + v1) + 125) - 3 <= (v0 + v1) + 122,"Any[(35, 1), (34, 1), (34, 1), (33, 1), (17, 1), (35, 1), (33, 1), (10, 1), (11, 1), (44, 1)]",14.0
1,341,"v0 + v1 <= min((v0 + v1) + 125, v2) - 122 && ((v0 + v1) + 132) - (((((v0 + v1) - v2) + 137) / 16) * 16 + v2) <= 3","Any[(35, 1), (34, 2), (34, 1), (34, 1), (31, 2), (33, 1), (31, 1), (17, 1), (10, 2), (11, 1)]",8.0
